row_no	action	file	old_id	new_id	source_text	translation	note
241	relocated_unique	tbl0.pak	0x017F77B4	0x017F7930	Cat Pet Egg	猫宠物蛋	utf16
242	relocated_unique	tbl0.pak	0x017F783C	0x017F79B8	Cat Pet 2	猫宠物2	utf16
243	relocated_unique	tbl0.pak	0x017F78C4	0x017F7A40	Cat Pet 3	猫宠物3	utf16
244	relocated_unique	tbl0.pak	0x017F794C	0x017F7AC8	Cat Pet 4	猫宠物4	utf16
245	relocated_unique	tbl0.pak	0x017F79D4	0x017F7B50	Ghost Pet Egg	幽灵宠物蛋	utf16
246	relocated_unique	tbl0.pak	0x017F7A5C	0x017F7BD8	Ghost Pet 2	幽灵宠物2	utf16
247	relocated_unique	tbl0.pak	0x017F7AE4	0x017F7C60	Ghost Pet 3	幽灵宠物3	utf16
248	relocated_unique	tbl0.pak	0x017F7B6C	0x017F7CE8	Ghost Pet 4	幽灵宠物4	utf16
251	commented_ambiguous	tbl0.pak	0x017F7C7C		Broly Normal Form	布罗利普通形态	hits=3
252	commented_ambiguous	tbl0.pak	0x017F7E14		Flexarot Lv1	弗莱克萨罗特Lv1	hits=3
253	commented_ambiguous	tbl0.pak	0x017F7E9C		Flexarot Lv2	弗莱克萨罗特Lv2	hits=3
254	commented_ambiguous	tbl0.pak	0x017F7F24		Flexarot Lv3	弗莱克萨罗特Lv3	hits=3
255	commented_ambiguous	tbl0.pak	0x017F7FAC		Flexarot Lv4	弗莱克萨罗特Lv4	hits=3
258	kept_valid	tbl0.pak	0x012591A1	0x012591A1	Smile Pattern Underwear	笑脸图案内衣	utf16
259	kept_valid	tbl0.pak	0x0125990D	0x0125990D	Red Puar 1	红色普尔1	utf16
260	kept_valid	tbl0.pak	0x0125C88D	0x0125C88D	Broly Pet Egg	布罗利宠物蛋	utf16
261	kept_valid	tbl0.pak	0x0126FEC9	0x0126FEC9	LP Majin	LP魔人	utf16
262	kept_valid	tbl0.pak	0x01270045	0x01270045	LP Namek	LP那美克	utf16
263	kept_valid	tbl0.pak	0x012701C1	0x012701C1	LP Human	LP人类	utf16
264	kept_valid	tbl0.pak	0x012732BD	0x012732BD	Trumpet	号角	utf16
271	kept_valid	tbl0.pak	0x01279F19	0x01279F19	Gohan Time Chamber Hair	孙悟饭精神时光屋发型	utf16
272	kept_valid	tbl0.pak	0x0127AAF9	0x0127AAF9	IS Hair	IS发型	utf16
273	kept_valid	tbl0.pak	0x0127AC75	0x0127AC75	Death Axe SK Transmog	死亡之斧SK幻化	utf16
274	kept_valid	tbl0.pak	0x0127ADF1	0x0127ADF1	Two Handed Sword SK	双手剑SK	utf16
275	kept_valid	tbl0.pak	0x0127C8A9	0x0127C8A9	Oozaru Martial	大猿武道家	utf16
276	kept_valid	tbl0.pak	0x0127CA25	0x0127CA25	Oozaru Spirit	大猿精神	utf16
277	kept_valid	tbl0.pak	0x0127F0BD	0x0127F0BD	Hallowen Box	万圣节盒	utf16
278	kept_valid	tbl0.pak	0x012809F9	0x012809F9	Halloween Title	万圣节称号	utf16
279	kept_valid	tbl0.pak	0x01280B75	0x01280B75	Golden Oozaru Martial	黄金大猿武道家	utf16
280	kept_valid	tbl0.pak	0x01281165	0x01281165	Natal Box	圣诞盒	utf16
281	kept_valid	tbl0.pak	0x0128320D	0x0128320D	Saiyan Tail F	赛亚人尾巴F	utf16
282	kept_valid	tbl0.pak	0x012874D9	0x012874D9	Event Sample	活动样品	utf16
283	kept_valid	tbl0.pak	0x01287C45	0x01287C45	BMO Backpack	BMO背包	utf16
284	kept_valid	tbl0.pak	0x012BCED1	0x012BCED1	CC Blessed Ruby 2	CC祝福红宝石2	utf16
285	kept_valid	tbl0.pak	0x012BD04D	0x012BD04D	CC Blessed Ruby 3	CC祝福红宝石3	utf16
286	kept_valid	tbl0.pak	0x012BD1C9	0x012BD1C9	Fancy Intense Yellow 1	华丽浓烈黄色1	utf16
287	kept_valid	tbl0.pak	0x012BD345	0x012BD345	Fancy Intense Yellow 2	华丽浓烈黄色2	utf16
288	kept_valid	tbl0.pak	0x012BD4C1	0x012BD4C1	Fancy Intense Yellow 3	华丽浓烈黄色3	utf16
289	kept_valid	tbl0.pak	0x012BD63D	0x012BD63D	New Stone 1	新石1	utf16
290	kept_valid	tbl0.pak	0x012BD7B9	0x012BD7B9	New Stone 2	新石2	utf16
291	kept_valid	tbl0.pak	0x012BD935	0x012BD935	New Stone 3	新石3	utf16
292	kept_valid	tbl0.pak	0x012BDAB1	0x012BDAB1	New Stone 4	新石4	utf16
293	kept_valid	tbl0.pak	0x012BDC2D	0x012BDC2D	New Stone 5	新石5	utf16
294	kept_valid	tbl0.pak	0x012BDDA9	0x012BDDA9	New Stone 6	新石6	utf16
295	kept_valid	tbl0.pak	0x012D5F99	0x012D5F99	Sky Dungeon Material 1	天空副本材料1	utf16
296	kept_valid	tbl0.pak	0x012D6115	0x012D6115	Sky Dungeon Material 2	天空副本材料2	utf16
297	kept_valid	tbl0.pak	0x012D6291	0x012D6291	Sky Dungeon Material 3	天空副本材料3	utf16
300	kept_valid	tbl0.pak	0x01359CE5	0x01359CE5	Halloween Wings	万圣节翅膀	utf16
301	kept_valid	tbl0.pak	0x01359E61	0x01359E61	Fairy Wings	仙女翅膀	utf16
302	kept_valid	tbl0.pak	0x0135CDE1	0x0135CDE1	Buu Costume	布欧服装	utf16
303	kept_valid	tbl0.pak	0x0135D0D9	0x0135D0D9	Xeno Goku Outfit	异次元孙悟空套装	utf16
304	kept_valid	tbl0.pak	0x01361F85	0x01361F85	Hellfire Sword	地狱火剑	utf16
305	kept_valid	tbl0.pak	0x0136DF01	0x0136DF01	GM Weapon Upgrade Stone U75	GM武器升级石U75	utf16
306	kept_valid	tbl0.pak	0x0136F545	0x0136F545	Akeno Hat	朱乃帽子	utf16
307	kept_valid	tbl0.pak	0x0136F6C1	0x0136F6C1	Sabo Hat	萨博帽子	utf16
308	kept_valid	tbl0.pak	0x0136FCB1	0x0136FCB1	Whitebeard Mustache	白胡子胡子	utf16
309	kept_valid	tbl0.pak	0x01370125	0x01370125	Custom Hat	定制帽子	utf16
310	kept_valid	tbl0.pak	0x01371ED5	0x01371ED5	UD1 Shard	UD1碎片	utf16
311	kept_valid	tbl0.pak	0x01372051	0x01372051	UD2 Shard	UD2碎片	utf16
312	kept_valid	tbl0.pak	0x013721CD	0x013721CD	UD3 Shard	UD3碎片	utf16
313	kept_valid	tbl0.pak	0x01372349	0x01372349	UD4 Shard	UD4碎片	utf16
314	kept_valid	tbl0.pak	0x013724C5	0x013724C5	UD5 Shard	UD5碎片	utf16
315	kept_valid	tbl0.pak	0x01372641	0x01372641	UD6 Shard	UD6碎片	utf16
316	kept_valid	tbl0.pak	0x0137B63D	0x0137B63D	Liquid Fuel S4	液体燃料S4	utf16
317	kept_valid	tbl0.pak	0x0137B7B9	0x0137B7B9	Liquid Fuel S5	液体燃料S5	utf16
318	kept_valid	tbl0.pak	0x0137DE51	0x0137DE51	Bardock Outfit	巴达克套装	utf16
319	kept_valid	tbl0.pak	0x0137E739	0x0137E739	Gogeta Outfit	悟吉塔套装	utf16
324	kept_valid	tbl0.pak	0x01398B4D	0x01398B4D	Might Majin form	大魔人 form	utf16
325	kept_valid	tbl0.pak	0x01398CC9	0x01398CC9	Wonder Majin Form	意魔人形态	utf16
328	kept_valid	tbl0.pak	0x01399A25	0x01399A25	Legendary Martial	传说武道家	utf16
329	kept_valid	tbl0.pak	0x013A6581	0x013A6581	A Upgrade Stone U85	A升级石U85	utf16
330	kept_valid	tbl0.pak	0x013A66FD	0x013A66FD	White Stone U85	白色石U85	utf16
331	kept_valid	tbl0.pak	0x013A6CED	0x013A6CED	UD1 Coin	UD1硬币	utf16
332	kept_valid	tbl0.pak	0x013A6E69	0x013A6E69	UD2 Coin	UD2硬币	utf16
333	kept_valid	tbl0.pak	0x013A6FE5	0x013A6FE5	UD3 Coin	UD3硬币	utf16
334	kept_valid	tbl0.pak	0x013AFFE1	0x013AFFE1	Downgrade Weapon 85	降级武器85	utf16
335	kept_valid	tbl0.pak	0x013B05D1	0x013B05D1	Moro Coin	摩罗硬币	utf16
336	kept_valid	tbl0.pak	0x013BAC11	0x013BAC11	(Dragon) Potion Great Namek	(龙族)巨大那美克药水	utf16
337	kept_valid	tbl0.pak	0x013BAD8D	0x013BAD8D	(Dragon) Potion Kamiccolo	(龙族)卡米克洛药水	utf16
338	kept_valid	tbl0.pak	0x013BAF09	0x013BAF09	(Dragon) Potion Dark Namek	(龙族)黑暗那美克药水	utf16
339	kept_valid	tbl0.pak	0x013BB085	0x013BB085	(Dragon) Potion Great Orange	(龙族) Potion Great Orange	utf16
340	kept_valid	tbl0.pak	0x013BB201	0x013BB201	(Dragon) Potion Orange	(龙族) Potion Orange	utf16
341	kept_valid	tbl0.pak	0x013BB37D	0x013BB37D	(Dragon) Potion Muscle Orange	(龙族) Potion Muscle Orange	utf16
342	kept_valid	tbl0.pak	0x013BB4F9	0x013BB4F9	(Dragon) Potion Imperator	(龙族)帝王药水	utf16
343	kept_valid	tbl0.pak	0x013BB675	0x013BB675	(Might) Potion Pure Majin	(大魔人)纯粹魔人药水	utf16
344	kept_valid	tbl0.pak	0x013BB96D	0x013BB96D	(Might) Potion Super Boo	(大魔人)超级布欧药水	utf16
345	kept_valid	tbl0.pak	0x013BBAE9	0x013BBAE9	(Might) Potion Bootenks	(大魔人)布欧悟天克斯药水	utf16
346	kept_valid	tbl0.pak	0x013BBC65	0x013BBC65	(Might) Potion Buuhan	(大魔人)布欧悟饭药水	utf16
347	kept_valid	tbl0.pak	0x013BBDE1	0x013BBDE1	(Might) Potion SS3	(大魔人)超级赛亚人3药水	utf16
348	kept_valid	tbl0.pak	0x013BBF5D	0x013BBF5D	(Might) Potion Xeno	(大魔人)异次元药水	utf16
349	kept_valid	tbl0.pak	0x013BC0D9	0x013BC0D9	(Wonder) Potion Pure Majin	(意魔人)纯粹魔人药水	utf16
350	kept_valid	tbl0.pak	0x013BC3D1	0x013BC3D1	(Wonder) Potion Super Boo	(意魔人)超级布欧药水	utf16
351	kept_valid	tbl0.pak	0x013BC54D	0x013BC54D	(Wonder) Potion Bootenks	(意魔人)布欧悟天克斯药水	utf16
352	kept_valid	tbl0.pak	0x013BC6C9	0x013BC6C9	(Wonder) Potion Buuhan	(意魔人)布欧悟饭药水	utf16
353	kept_valid	tbl0.pak	0x013BC845	0x013BC845	(Wonder) Potion SS3	(意魔人)超级赛亚人3药水	utf16
354	kept_valid	tbl0.pak	0x013BC9C1	0x013BC9C1	(Wonder) Potion Xeno	(意魔人)异次元药水	utf16
355	kept_valid	tbl0.pak	0x013BF1D5	0x013BF1D5	(Dragon) Capsule Great Namek	(龙族)巨大那美克胶囊	utf16
356	kept_valid	tbl0.pak	0x013BF351	0x013BF351	(Dragon) Capsule Kamiccolo	(龙族)卡米克洛胶囊	utf16
357	kept_valid	tbl0.pak	0x013BF4CD	0x013BF4CD	(Dragon) Capsule Dark Namek	(龙族)黑暗那美克胶囊	utf16
358	kept_valid	tbl0.pak	0x013BF649	0x013BF649	(Dragon) Capsule Great Orange	(龙族) Capsule Great Orange	utf16
359	kept_valid	tbl0.pak	0x013BF7C5	0x013BF7C5	(Dragon) Capsule Orange	(龙族) Capsule Orange	utf16
360	kept_valid	tbl0.pak	0x013BF941	0x013BF941	(Dragon) Capsule Muscle Orange	(龙族) Capsule Muscle Orange	utf16
361	kept_valid	tbl0.pak	0x013BFABD	0x013BFABD	(Dragon) Capsule Imperator	(龙族)帝王胶囊	utf16
362	kept_valid	tbl0.pak	0x013BFC39	0x013BFC39	(Might) Capsule Pure Majin	(大魔人)纯粹魔人胶囊	utf16
363	kept_valid	tbl0.pak	0x013BFF31	0x013BFF31	(Might) Capsule Super Boo	(大魔人)超级布欧胶囊	utf16
364	kept_valid	tbl0.pak	0x013C00AD	0x013C00AD	(Might) Capsule Bootenks	(大魔人)布欧悟天克斯胶囊	utf16
365	kept_valid	tbl0.pak	0x013C0229	0x013C0229	(Might) Capsule Buuhan	(大魔人)布欧悟饭胶囊	utf16
366	kept_valid	tbl0.pak	0x013C03A5	0x013C03A5	(Might) Capsule SS3	(大魔人)超级赛亚人3胶囊	utf16
367	kept_valid	tbl0.pak	0x013C0521	0x013C0521	(Might) Capsule Xeno	(大魔人)异次元胶囊	utf16
368	kept_valid	tbl0.pak	0x013C069D	0x013C069D	(Wonder) Capsule Pure Majin	(意魔人)纯粹魔人胶囊	utf16
369	kept_valid	tbl0.pak	0x013C0995	0x013C0995	(Wonder) Capsule Super Boo	(意魔人)超级布欧胶囊	utf16
370	kept_valid	tbl0.pak	0x013C0B11	0x013C0B11	(Wonder) Capsule Bootenks	(意魔人)布欧悟天克斯胶囊	utf16
371	kept_valid	tbl0.pak	0x013C0C8D	0x013C0C8D	(Wonder) Capsule Buuhan	(意魔人)布欧悟饭胶囊	utf16
372	kept_valid	tbl0.pak	0x013C0E09	0x013C0E09	(Wonder) Capsule SS3	(意魔人)超级赛亚人3胶囊	utf16
373	kept_valid	tbl0.pak	0x013C0F85	0x013C0F85	(Wonder) Capsule Xeno	(意魔人)异次元胶囊	utf16
374	kept_valid	tbl0.pak	0x013C13F9	0x013C13F9	(Martial) Potion Super Saiyan 1	(武道家)超级赛亚人1药水	utf16
375	kept_valid	tbl0.pak	0x013C1575	0x013C1575	(Martial) Potion Super Saiyan 2	(武道家)超级赛亚人2药水	utf16
376	kept_valid	tbl0.pak	0x013C16F1	0x013C16F1	(Martial) Potion Super Saiyan 3	(武道家)超级赛亚人3药水	utf16
377	kept_valid	tbl0.pak	0x013C1FD9	0x013C1FD9	(Martial) Potion Super Saiyan 4	(武道家)超级赛亚人4药水	utf16
378	kept_valid	tbl0.pak	0x013C302D	0x013C302D	(Warrior) Potion Great Namek	(那美克战士)巨大那美克药水	utf16
379	kept_valid	tbl0.pak	0x013C31A9	0x013C31A9	(Warrior) Potion Kamiccolo	(那美克战士)卡米克洛药水	utf16
380	kept_valid	tbl0.pak	0x013C3325	0x013C3325	(Warrior) Potion Dark Namek	(那美克战士)黑暗那美克药水	utf16
381	kept_valid	tbl0.pak	0x013C34A1	0x013C34A1	(Warrior) Potion Great Orange	(那美克战士)巨大橙色药水	utf16
382	kept_valid	tbl0.pak	0x013C361D	0x013C361D	(Warrior) Potion Orange	(那美克战士)橙色药水	utf16
383	kept_valid	tbl0.pak	0x013C3799	0x013C3799	(Warrior) Potion Muscle Orange	(那美克战士)肌肉橙色药水	utf16
384	kept_valid	tbl0.pak	0x013C3915	0x013C3915	(Warrior) Potion Imperator	(那美克战士)帝王药水	utf16
385	kept_valid	tbl0.pak	0x013C3A91	0x013C3A91	(Dragon) Potion Great Namek	(龙族)巨大那美克药水	utf16
386	kept_valid	tbl0.pak	0x013C3C0D	0x013C3C0D	(Dragon) Potion Kamiccolo	(龙族)卡米克洛药水	utf16
387	kept_valid	tbl0.pak	0x013C3D89	0x013C3D89	(Dragon) Potion Dark Namek	(龙族)黑暗那美克药水	utf16
388	kept_valid	tbl0.pak	0x013C3F05	0x013C3F05	(Dragon) Potion Great Orange	(龙族) Potion Great Orange	utf16
389	kept_valid	tbl0.pak	0x013C4081	0x013C4081	(Dragon) Potion Orange	(龙族) Potion Orange	utf16
390	kept_valid	tbl0.pak	0x013C41FD	0x013C41FD	(Dragon) Potion Muscle Orange	(龙族) Potion Muscle Orange	utf16
391	kept_valid	tbl0.pak	0x013C4379	0x013C4379	(Dragon) Potion Imperator	(龙族)帝王药水	utf16
392	kept_valid	tbl0.pak	0x013C44F5	0x013C44F5	(Might) Potion Pure Majin	(大魔人)纯粹魔人药水	utf16
393	kept_valid	tbl0.pak	0x013C47ED	0x013C47ED	(Might) Potion Super Boo	(大魔人)超级布欧药水	utf16
394	kept_valid	tbl0.pak	0x013C4969	0x013C4969	(Might) Potion Bootenks	(大魔人)布欧悟天克斯药水	utf16
395	kept_valid	tbl0.pak	0x013C4AE5	0x013C4AE5	(Might) Potion Buuhan	(大魔人)布欧悟饭药水	utf16
396	kept_valid	tbl0.pak	0x013C4C61	0x013C4C61	(Might) Potion SS3	(大魔人)超级赛亚人3药水	utf16
397	kept_valid	tbl0.pak	0x013C4DDD	0x013C4DDD	(Might) Potion Xeno	(大魔人)异次元药水	utf16
398	kept_valid	tbl0.pak	0x013C4F59	0x013C4F59	(Wonder) Potion Pure Majin	(意魔人)纯粹魔人药水	utf16
399	kept_valid	tbl0.pak	0x013C5251	0x013C5251	(Wonder) Potion Super Boo	(意魔人)超级布欧药水	utf16
400	kept_valid	tbl0.pak	0x013C53CD	0x013C53CD	(Wonder) Potion Bootenks	(意魔人)布欧悟天克斯药水	utf16
401	kept_valid	tbl0.pak	0x013C5549	0x013C5549	(Wonder) Potion Buuhan	(意魔人)布欧悟饭药水	utf16
402	kept_valid	tbl0.pak	0x013C56C5	0x013C56C5	(Wonder) Potion SS3	(意魔人)超级赛亚人3药水	utf16
403	kept_valid	tbl0.pak	0x013C5841	0x013C5841	(Wonder) Potion Xeno	(意魔人)异次元药水	utf16
404	relocated_unique	tbl0.pak	0x01438ED1	0x0143904D	Field Boss 01	野外首领01	utf16
405	relocated_unique	tbl0.pak	0x01438FF9	0x01439175	Field Boss 02	野外首领02	utf16
406	relocated_unique	tbl0.pak	0x01439121	0x0143929D	Field Boss 03	野外首领03	utf16
407	relocated_unique	tbl0.pak	0x01439249	0x014393C5	Field Boss 04	野外首领04	utf16
408	relocated_unique	tbl0.pak	0x01439371	0x014394ED	Field Boss 05	野外首领05	utf16
409	relocated_unique	tbl0.pak	0x01439499	0x01439615	Field Boss 06	野外首领06	utf16
410	relocated_unique	tbl0.pak	0x014395C1	0x0143973D	Field Boss 07	野外首领07	utf16
411	relocated_unique	tbl0.pak	0x014396E9	0x01439865	Field Boss 08	野外首领08	utf16
412	relocated_unique	tbl0.pak	0x01439811	0x0143998D	Field Boss 09	野外首领09	utf16
413	relocated_unique	tbl0.pak	0x01439939	0x01439AB5	Field Boss 10	野外首领10	utf16
414	relocated_unique	tbl0.pak	0x01439A61	0x01439BDD	Field Boss 11	野外首领11	utf16
415	relocated_unique	tbl0.pak	0x01439B89	0x01439D05	Field Boss 12	野外首领12	utf16
416	relocated_unique	tbl0.pak	0x01439CB1	0x01439E2D	Field Boss 13	野外首领13	utf16
417	relocated_unique	tbl0.pak	0x01439DD9	0x01439F55	Field Boss 14	野外首领14	utf16
418	relocated_unique	tbl0.pak	0x01439F01	0x0143A07D	Field Boss 15	野外首领15	utf16
419	relocated_unique	tbl0.pak	0x0143A029	0x0143A1A5	Field Boss 16	野外首领16	utf16
420	relocated_unique	tbl0.pak	0x0143A151	0x0143A2CD	Field Boss 17	野外首领17	utf16
421	relocated_unique	tbl0.pak	0x0143A279	0x0143A3F5	Field Boss 18	野外首领18	utf16
422	kept_valid	tbl1.pak	0x009EF340	0x009EF340	[br]It is said that said he was a Dragon Clan.	[br]It is said that said he was a 那美克龙族.	utf16
423	kept_valid	tbl1.pak	0x011A8572	0x011A8572	Stage 3 Target	阶段3目标	utf16
424	kept_valid	tbl1.pak	0x011A8840	0x011A8840	Stage 4 Target	阶段4目标	utf16
425	kept_valid	tbl1.pak	0x011A8E38	0x011A8E38	Stage 1 Target	阶段1目标	utf16
426	kept_valid	tbl1.pak	0x011A907C	0x011A907C	Stage 2 Target	阶段2目标	utf16
427	kept_valid	tbl1.pak	0x011A9FEE	0x011A9FEE	To the Hyperbolic Time Chamber	前往精神时光屋	utf16
428	commented_ambiguous	tbl1.pak	0x012D0766		Dragon Power!!	龙之力!!	hits=6
429	commented_ambiguous	tbl1.pak	0x012D085A		Dragon Spirit!!	龙之魂!!	hits=6
430	converted_wildcard	tbl1.pak	0x012D087C	*	KThe Spiritualist master pummels his\nenemy with a barrage of energy blasts.	KThe 气功师 master pummels his\nenemy with a barrage of energy blasts.	hits=6
431	commented_ambiguous	tbl1.pak	0x012D0952		Devil's Fury!!	魔鬼狂怒!!	hits=7
432	commented_ambiguous	tbl1.pak	0x012D0A48		Kami's Judgment!!	天神审判!!	hits=5
433	relocated_unique	tbl1.pak	0x012D0A6C	0x012D0B18	ANThe Namekian of the Dragon Clan attacks\nwith a stream of energy-based spells.	ANThe Namekian of the 那美克龙族 attacks\nwith a stream of energy-based spells.	utf16
434	commented_ambiguous	tbl1.pak	0x012D0B4A		Firepower!!	火力!!	hits=7
435	commented_ambiguous	tbl1.pak	0x012D0C1A		Wonderful Crash!!	精彩冲击!!	hits=5
436	commented_ambiguous	tbl1.pak	0x012D0CEA		Infinity Blow!!	无限打击!!	hits=7
437	commented_ambiguous	tbl1.pak	0x012D0D76		Unlimited Slash!!	无限斩击!!	hits=7
438	commented_ambiguous	tbl1.pak	0x012D0DF6		Crane Spirit!!	鹤仙流精神!!	hits=6
439	commented_ambiguous	tbl1.pak	0x012D0E86		Turtle Spirit!!	龟仙流精神!!	hits=7
440	commented_ambiguous	tbl1.pak	0x012D0F1C		Dragon's Law!!	龙的法则!!	hits=6
441	commented_ambiguous	tbl1.pak	0x012D1136		Pleasant Sound Shower!!	悦耳音波!!	hits=6
442	commented_ambiguous	tbl1.pak	0x012D11DC		Cooking Delight Combo!!	料理连击!!	hits=7
443	commented_ambiguous	tbl1.pak	0x012D1266		Shocking Smooth Beat!!	震撼节拍!!	hits=5
444	commented_ambiguous	tbl1.pak	0x012D1300		Happy Carnival Sensation!!	快乐嘉年华!!	hits=5
451	converted_wildcard	tbl1.pak	0x016C2EC2	*	Martial Artist Buff	武道家增益	hits=3
456	converted_wildcard	tbl1.pak	0x016C2F44	*	Spiritualist Buff	气功师增益	hits=3
461	commented_ambiguous	tbl1.pak	0x016C2FC2		Martial Artist Buff	武道家增益	hits=3
466	commented_ambiguous	tbl1.pak	0x016C3044		Spiritualist Buff	气功师增益	hits=3
469	relocated_unique	tbl1.pak	0x016C3092	0x016C31DE	Martial Artist Master Class	武道家大师职业	utf16
470	relocated_unique	tbl1.pak	0x016C30CE	0x016C321A	Spiritualist Master Class	气功师大师职业	utf16
471	commented_ambiguous	tbl1.pak	0x016C3106		Gauntlets	臂甲	hits=706
472	converted_wildcard	tbl1.pak	0x016C3130	*	Martial Artists	武道家武道家	hits=5
475	commented_ambiguous	tbl1.pak	0x016C32CA		Martial Artists	武道家武道家	hits=5
478	commented_ambiguous	tbl1.pak	0x016C3374		General 1	将军1	hits=5
479	commented_ambiguous	tbl1.pak	0x016C338C		General 2	将军2	hits=5
484	commented_ambiguous	tbl1.pak	0x016C34D0		Costume	服装	hits=58
553	commented_ambiguous	tbl1.pak	0x016C78AC		Crane / Turtle	鹤/龟	hits=2
558	commented_ambiguous	tbl1.pak	0x016C859E		Transmog	幻化	hits=51
561	commented_ambiguous	tbl1.pak	0x016C8626		Limited	限定	hits=693
562	relocated_unique	tbl1.pak	0x016C86F8	0x016C8844	Event Machine	活动机器	utf16
574	commented_ambiguous	tbl1.pak	0x016C9980		U Stone	U石	hits=13
575	relocated_unique	tbl1.pak	0x016C9994	0x016C9AE0	General Stone	将军石	utf16
576	relocated_unique	tbl1.pak	0x016C99B4	0x016C9B00	Core Stone	核心石	utf16
581	relocated_unique	tbl1.pak	0x016CA244	0x016CA390	Soul Upgrade	灵魂升级	utf16
582	relocated_unique	tbl1.pak	0x01714A12	0x01714B5E	Spiritualist Skill Master	气功师 Skill Master	utf16
583	relocated_unique	tbl1.pak	0x01714AA8	0x01714BF4	Dragon Clan Skill Master	那美克龙族 Skill Master	utf16
584	relocated_unique	tbl1.pak	0x01714B16	0x01714C62	Wonder Majin Skill Master	意魔人 Skill Master	utf16
585	relocated_unique	tbl1.pak	0x01714D16	0x01714E62	Spiritualist Advanced Skill Master	气功师 Advanced Skill Master	utf16
586	relocated_unique	tbl1.pak	0x01714DE2	0x01714F2E	Dragon Clan Advanced Skill Master	那美克龙族 Advanced Skill Master	utf16
587	relocated_unique	tbl1.pak	0x01714E74	0x01714FC0	Wonder Majin Advanced Skill Master	意魔人 Advanced Skill Master	utf16
590	relocated_unique	tbl1.pak	0x01714F20	0x0171506C	Time Machine Manager!	时光机管理员!	utf16
591	relocated_unique	tbl1.pak	0x01715218	0x01715364	Alien Engineer	异星工程师	utf16
592	commented_ambiguous	tbl1.pak	0x01721A94		Citizen 1	市民1	hits=11
593	converted_wildcard	tbl1.pak	0x01721B56	*	Wild	狂野	hits=202
600	commented_ambiguous	tbl1.pak	0x0172208E		Citizen 2	市民2	hits=10
601	commented_ambiguous	tbl1.pak	0x01722140		Citizen 3	市民3	hits=11
602	commented_ambiguous	tbl1.pak	0x017221B2		New Super Capsule Robot	新超级胶囊机器人	hits=5
603	commented_ambiguous	tbl1.pak	0x01722454		White Tiger	白色老虎	hits=6
604	commented_ambiguous	tbl1.pak	0x01722A54		Citizen 5	市民5	hits=11
605	commented_ambiguous	tbl1.pak	0x01723636		Korin Village Bus	卡林村巴士	hits=27
606	commented_ambiguous	tbl1.pak	0x0172374E		Axe Rock Bus	斧岩石巴士	hits=7
607	commented_ambiguous	tbl1.pak	0x01725AE6		Black Cat	黑色猫	hits=4
610	commented_ambiguous	tbl1.pak	0x017260E6		Citizen 6	市民6	hits=2
611	relocated_unique	tbl1.pak	0x01726248	0x01726394	Citizen 7	市民7	utf16
612	commented_ambiguous	tbl1.pak	0x0172702E		Namekian Frog	那美克星人青蛙	hits=20
613	commented_ambiguous	tbl1.pak	0x0172776C		Pet Machine	宠物机器	hits=9
616	commented_ambiguous	tbl1.pak	0x01729180		Captain Ginyu	队长基纽	hits=11
617	relocated_unique	tbl1.pak	0x01729240	0x0172938C	Pilaf Machine 1	皮拉夫机器1	utf16
618	relocated_unique	tbl1.pak	0x01729284	0x017293D0	Pilaf Machine 2	皮拉夫机器2	utf16
619	relocated_unique	tbl1.pak	0x01729352	0x0172949E	Pilaf Machine 3	皮拉夫机器3	utf16
620	relocated_unique	tbl1.pak	0x01729B3C	0x01729C88	Citizen 8	市民8	utf16
621	relocated_unique	tbl1.pak	0x01729BE6	0x01729D32	Citizen 9	市民9	utf16
622	relocated_unique	tbl1.pak	0x01729D30	0x01729E7C	Citizen 10	市民10	utf16
